stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00032.jpg,29.975413137641823,0.8915010094642639,0.02577093243598938
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00040.jpg,32.87438809266072,0.9505260586738586,0.031135786324739456
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00048.jpg,31.759271438062967,0.947992205619812,0.11497288942337036
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00058.jpg,17.646052686064028,0.46447524428367615,0.22873042523860931
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00066.jpg,23.500431986149746,0.8926121592521667,0.03659079968929291
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00074.jpg,28.094514311031226,0.9090274572372437,0.027911555022001266
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00082.jpg,30.083863907169444,0.8782759308815002,0.11411367356777191
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00090.jpg,28.03455233459468,0.8108781576156616,0.16202718019485474
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00000.jpg,27.845467245712975,0.9465873837471008,0.10953644663095474
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00008.jpg,24.66195555119902,0.9189738035202026,0.060664091259241104
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00016.jpg,21.790018668928166,0.8704656958580017,0.033517733216285706
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00024.jpg,31.367040996447308,0.8876093029975891,0.12320825457572937
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00032.jpg,29.636058765921813,0.8782861828804016,0.028148440644145012
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00040.jpg,32.67632566959818,0.9500085115432739,0.031090930104255676
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00048.jpg,31.56381379367876,0.9459643959999084,0.12225357443094254
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00058.jpg,17.614570722599392,0.4652216136455536,0.2237563133239746
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00066.jpg,23.2682905257135,0.8854578137397766,0.03838218376040459
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00074.jpg,28.310991818662984,0.9070206880569458,0.029628735035657883
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00082.jpg,30.1343894545517,0.8864874839782715,0.11261765658855438
sts,SIMPLE_RADIAL,SR,A,2,low,True,matrix_repeat_20260812:00090.jpg,27.97984594078196,0.8179682493209839,0.15899133682250977
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00000.jpg,27.106408688878876,0.8854555487632751,0.15528619289398193
