stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,2,low,True,00074.jpg,28.094514311031226,0.9090274572372437,0.027911555022001266
sts,SIMPLE_RADIAL,SR,A,2,low,True,00082.jpg,30.083863907169444,0.8782759308815002,0.11411367356777191
sts,SIMPLE_RADIAL,SR,A,2,low,True,00090.jpg,28.03455233459468,0.8108781576156616,0.16202718019485474
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00000.jpg,27.40100210384559,0.8879801630973816,0.15897086262702942
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00008.jpg,28.335151625429372,0.9175294041633606,0.1668875813484192
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00016.jpg,28.036888708445154,0.8930126428604126,0.1394110918045044
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00024.jpg,27.56734281966649,0.9012810587882996,0.1613076627254486
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00032.jpg,26.90745926997821,0.9224741458892822,0.07915003597736359
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00040.jpg,27.31349672321139,0.8858888745307922,0.03517322614789009
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00048.jpg,28.215422821453696,0.8476347327232361,0.04234955459833145
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00056.jpg,28.49180266459203,0.9117814898490906,0.0807647556066513
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00064.jpg,31.17304610051264,0.9169247150421143,0.1395026594400406
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00072.jpg,30.635009447589375,0.9033350944519043,0.11096464097499847
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00080.jpg,23.96907496645825,0.7514693737030029,0.0724944993853569
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00088.jpg,32.30015582659841,0.9002126455307007,0.13276898860931396
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00096.jpg,32.015036987034634,0.9288001656532288,0.041021622717380524
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00104.jpg,32.384649720209154,0.9134750366210938,0.039115309715270996
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00112.jpg,30.337721895118406,0.9253679513931274,0.116747185587883
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00120.jpg,31.729148765102163,0.90312659740448,0.18494004011154175
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00128.jpg,30.41271070595014,0.8860917687416077,0.2108219563961029
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00136.jpg,26.790968013727067,0.8672987222671509,0.22846022248268127
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00144.jpg,30.154111500855,0.9141014814376831,0.1797533631324768
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00152.jpg,30.343269926052486,0.8972297310829163,0.09769374132156372
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00160.jpg,27.224379064517116,0.9182655215263367,0.07208983600139618
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00168.jpg,27.743878072300106,0.9101519584655762,0.06317736208438873
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00176.jpg,32.73004727348669,0.9255244135856628,0.07135740667581558
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00184.jpg,30.26154083976886,0.9135971665382385,0.0764765590429306
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00192.jpg,29.64638114909754,0.8977709412574768,0.12073568999767303
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00200.jpg,29.628031033591245,0.8964750170707703,0.06195467710494995
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00208.jpg,33.05972177356399,0.9201499223709106,0.16555407643318176
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00216.jpg,28.003534029053654,0.8845306634902954,0.20335188508033752
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00224.jpg,32.34005137272153,0.897763729095459,0.2055731862783432
sts,SIMPLE_RADIAL,SR,A,5,720p,True,00232.jpg,27.789845558209034,0.8608132004737854,0.21306908130645752
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00000.jpg,23.326594413391785,0.8267350792884827,0.22142228484153748
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00008.jpg,26.518416712301686,0.8993579745292664,0.15521812438964844
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00016.jpg,26.130866466730836,0.9028130173683167,0.14211753010749817
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00024.jpg,26.248400633506847,0.8983845114707947,0.15931758284568787
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00032.jpg,26.433360491651978,0.937881350517273,0.08077903091907501
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00040.jpg,27.634625988186915,0.9053077697753906,0.03273053467273712
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00048.jpg,28.014452471015517,0.8712603449821472,0.040383242070674896
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00056.jpg,28.849687849085768,0.9186869263648987,0.10442143678665161
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00064.jpg,31.06095482662367,0.9244493842124939,0.11391402781009674
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00072.jpg,31.174717575515444,0.9248061776161194,0.09311768412590027
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00080.jpg,24.251184657866997,0.7158443927764893,0.06441021710634232
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00088.jpg,32.85530213614567,0.9158872365951538,0.11143392324447632
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00096.jpg,31.433999841973336,0.9390211701393127,0.03229239583015442
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00104.jpg,30.51127861555209,0.9065489768981934,0.03980432078242302
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00112.jpg,29.58091650656961,0.9212740063667297,0.12145401537418365
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00120.jpg,31.722095007825327,0.9225274324417114,0.17532701790332794
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00128.jpg,30.38950471219879,0.9171022772789001,0.1487417370080948
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00136.jpg,25.78438730594315,0.8639307022094727,0.2015049159526825
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00144.jpg,18.086553457284335,0.6332554817199707,0.2489505559206009
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00154.jpg,23.031404631770958,0.8747214078903198,0.041447076946496964
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00162.jpg,25.8278538954346,0.8928585052490234,0.0762045681476593
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00170.jpg,28.534109141307123,0.9197838306427002,0.08380487561225891
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00178.jpg,31.869937799699137,0.9441596865653992,0.06169387698173523
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00186.jpg,32.58401629396157,0.946199893951416,0.08021305501461029
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00194.jpg,27.276994911823177,0.851539671421051,0.18553298711776733
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00202.jpg,29.509690725929886,0.8874288201332092,0.08861884474754333
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00210.jpg,35.41785148486118,0.9381080865859985,0.14390750229358673
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00218.jpg,28.38034011355511,0.8906860947608948,0.11612766236066818
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00226.jpg,31.621238849036637,0.8870370984077454,0.19097577035427094
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,00234.jpg,25.673849263985367,0.8188238143920898,0.2209530472755432
sts,SIMPLE_RADIAL,SR,A,5,low,True,00000.jpg,27.678050243988302,0.941430926322937,0.09813283383846283
sts,SIMPLE_RADIAL,SR,A,5,low,True,00008.jpg,28.50869383641918,0.9588639140129089,0.10018260776996613
sts,SIMPLE_RADIAL,SR,A,5,low,True,00016.jpg,28.24088223334309,0.9529818296432495,0.09566505253314972
sts,SIMPLE_RADIAL,SR,A,5,low,True,00024.jpg,27.527182570098496,0.947499692440033,0.11366470158100128
sts,SIMPLE_RADIAL,SR,A,5,low,True,00032.jpg,26.915401668613907,0.9623110890388489,0.06505200266838074
sts,SIMPLE_RADIAL,SR,A,5,low,True,00040.jpg,28.28780955587453,0.9426286220550537,0.026210475713014603
sts,SIMPLE_RADIAL,SR,A,5,low,True,00048.jpg,30.0096545569814,0.9316759705543518,0.029521256685256958
sts,SIMPLE_RADIAL,SR,A,5,low,True,00056.jpg,29.451980308157797,0.945358395576477,0.07411341369152069
sts,SIMPLE_RADIAL,SR,A,5,low,True,00064.jpg,30.798365131655142,0.9350469708442688,0.09031973034143448
sts,SIMPLE_RADIAL,SR,A,5,low,True,00072.jpg,31.36832877839059,0.9408150911331177,0.07424329221248627
sts,SIMPLE_RADIAL,SR,A,5,low,True,00080.jpg,24.874757409863495,0.7379644513130188,0.05387955158948898
sts,SIMPLE_RADIAL,SR,A,5,low,True,00088.jpg,33.01409532052255,0.9193971157073975,0.09240007400512695
sts,SIMPLE_RADIAL,SR,A,5,low,True,00096.jpg,32.09725951059216,0.941539466381073,0.021603524684906006
sts,SIMPLE_RADIAL,SR,A,5,low,True,00104.jpg,32.561596101565954,0.9380956888198853,0.03070027008652687
sts,SIMPLE_RADIAL,SR,A,5,low,True,00112.jpg,30.454149305756015,0.9600964188575745,0.09021088480949402
sts,SIMPLE_RADIAL,SR,A,5,low,True,00120.jpg,32.716759877416756,0.9550455212593079,0.13113467395305634
sts,SIMPLE_RADIAL,SR,A,5,low,True,00128.jpg,30.752209270238072,0.9553000330924988,0.12770789861679077
sts,SIMPLE_RADIAL,SR,A,5,low,True,00136.jpg,27.23251454538356,0.9296761751174927,0.1366414874792099
sts,SIMPLE_RADIAL,SR,A,5,low,True,00144.jpg,30.66095915106739,0.9471318125724792,0.12088809907436371
sts,SIMPLE_RADIAL,SR,A,5,low,True,00152.jpg,30.728489086517484,0.9424095749855042,0.06964796781539917
sts,SIMPLE_RADIAL,SR,A,5,low,True,00160.jpg,26.96551035674631,0.9445239901542664,0.06327763199806213
sts,SIMPLE_RADIAL,SR,A,5,low,True,00168.jpg,27.59224523158036,0.9431481957435608,0.04849471151828766
sts,SIMPLE_RADIAL,SR,A,5,low,True,00176.jpg,33.438535156187214,0.9617032408714294,0.0434446856379509
sts,SIMPLE_RADIAL,SR,A,5,low,True,00184.jpg,30.48962119827472,0.9590996503829956,0.03914160281419754
sts,SIMPLE_RADIAL,SR,A,5,low,True,00192.jpg,31.004124582416882,0.9446482062339783,0.028627827763557434
sts,SIMPLE_RADIAL,SR,A,5,low,True,00200.jpg,30.381224422097418,0.9118925333023071,0.05373288691043854
sts,SIMPLE_RADIAL,SR,A,5,low,True,00208.jpg,33.05412381802483,0.9284658432006836,0.11255830526351929
sts,SIMPLE_RADIAL,SR,A,5,low,True,00216.jpg,28.974499451499327,0.9035494923591614,0.12432533502578735
sts,SIMPLE_RADIAL,SR,A,5,low,True,00224.jpg,32.14048624075632,0.9073663353919983,0.14685207605361938
sts,SIMPLE_RADIAL,SR,A,5,low,True,00232.jpg,27.564058901787266,0.8387541770935059,0.13685685396194458
sts,OPENCV,OPENCV,A,2,720p,True,00000.jpg,24.388663644676054,0.822478711605072,0.2127648890018463
sts,OPENCV,OPENCV,A,2,720p,True,00008.jpg,26.71499563787366,0.8966665863990784,0.088274285197258
sts,OPENCV,OPENCV,A,2,720p,True,00016.jpg,23.089661533779303,0.8085066080093384,0.03901754319667816
sts,OPENCV,OPENCV,A,2,720p,True,00024.jpg,30.359251458763094,0.8366497755050659,0.15888798236846924
sts,OPENCV,OPENCV,A,2,720p,True,00032.jpg,29.042952437576997,0.8510159850120544,0.05076877400279045
sts,OPENCV,OPENCV,A,2,720p,True,00040.jpg,27.344039613724718,0.8991510272026062,0.04393864423036575
sts,OPENCV,OPENCV,A,2,720p,True,00048.jpg,30.319089573865746,0.8805130124092102,0.18496130406856537
sts,OPENCV,OPENCV,A,2,720p,True,00056.jpg,21.24266474399797,0.7296790480613708,0.2286374866962433
sts,OPENCV,OPENCV,A,2,720p,True,00064.jpg,23.52053435680795,0.813862681388855,0.08757871389389038
sts,OPENCV,OPENCV,A,2,720p,True,00072.jpg,28.305300486587242,0.8457528352737427,0.08640970289707184
sts,OPENCV,OPENCV,A,2,720p,True,00080.jpg,26.0578004890742,0.8198855519294739,0.10856097936630249
sts,OPENCV,OPENCV,A,2,720p,True,00088.jpg,29.269765207309177,0.8530938029289246,0.19101449847221375
sts,OPENCV,OPENCV,A,2,qhd,True,00000.jpg,27.48117729641656,0.9049937725067139,0.17314407229423523
sts,OPENCV,OPENCV,A,2,qhd,True,00008.jpg,26.28094755892526,0.8982753157615662,0.03331460803747177
sts,OPENCV,OPENCV,A,2,qhd,True,00016.jpg,23.047182752795234,0.832781195640564,0.040337935090065
sts,OPENCV,OPENCV,A,2,qhd,True,00024.jpg,30.708683954919227,0.8660067915916443,0.13016703724861145
sts,OPENCV,OPENCV,A,2,qhd,True,00032.jpg,29.31367226577975,0.8545665740966797,0.04220704734325409
sts,OPENCV,OPENCV,A,2,qhd,True,00040.jpg,32.05397968209904,0.9294788241386414,0.041552674025297165
sts,OPENCV,OPENCV,A,2,qhd,True,00048.jpg,30.507080133727772,0.9009679555892944,0.16549398005008698
sts,OPENCV,OPENCV,A,2,qhd,True,00058.jpg,18.836371723874585,0.5495142340660095,0.2378414124250412
sts,OPENCV,OPENCV,A,2,qhd,True,00066.jpg,24.588815534950772,0.8604657649993896,0.08116400241851807
sts,OPENCV,OPENCV,A,2,qhd,True,00074.jpg,28.113974037772678,0.880872368812561,0.0358891524374485
sts,OPENCV,OPENCV,A,2,qhd,True,00082.jpg,29.625856875452556,0.8736715316772461,0.05879862606525421
sts,OPENCV,OPENCV,A,2,qhd,True,00090.jpg,28.272669093494276,0.8305661678314209,0.20328764617443085
sts,OPENCV,OPENCV,A,2,low,True,00000.jpg,27.6074879506815,0.9379870891571045,0.13733887672424316
sts,OPENCV,OPENCV,A,2,low,True,00008.jpg,25.834912996756163,0.9250814914703369,0.058278895914554596
sts,OPENCV,OPENCV,A,2,low,True,00016.jpg,23.943187556909038,0.8667151927947998,0.036657802760601044
sts,OPENCV,OPENCV,A,2,low,True,00024.jpg,31.244718567494147,0.8819766044616699,0.13274985551834106
sts,OPENCV,OPENCV,A,2,low,True,00032.jpg,28.989231965434254,0.8583935499191284,0.030969250947237015
sts,OPENCV,OPENCV,A,2,low,True,00040.jpg,32.643366446343485,0.9468881487846375,0.03515976667404175
sts,OPENCV,OPENCV,A,2,low,True,00048.jpg,31.160762659697255,0.9373632669448853,0.12204232811927795
sts,OPENCV,OPENCV,A,2,low,True,00058.jpg,20.55130270341648,0.6325966715812683,0.21383735537528992
sts,OPENCV,OPENCV,A,2,low,True,00066.jpg,23.232330527636186,0.8737404942512512,0.036713093519210815
sts,OPENCV,OPENCV,A,2,low,True,00074.jpg,27.540763043909106,0.89356929063797,0.03430721536278725
sts,OPENCV,OPENCV,A,2,low,True,00082.jpg,29.424517331139135,0.8710781931877136,0.11789877712726593
sts,OPENCV,OPENCV,A,2,low,True,00090.jpg,27.848315189346103,0.8172226548194885,0.18044151365756989
sts,OPENCV,OPENCV,A,5,720p,True,00000.jpg,27.596508291445954,0.8995078802108765,0.14506268501281738
sts,OPENCV,OPENCV,A,5,720p,True,00008.jpg,28.944785776928633,0.9293323755264282,0.14894580841064453
sts,OPENCV,OPENCV,A,5,720p,True,00016.jpg,27.866797308068346,0.9050641059875488,0.12230443954467773
sts,OPENCV,OPENCV,A,5,720p,True,00024.jpg,28.141480984345147,0.9110799431800842,0.14508914947509766
sts,OPENCV,OPENCV,A,5,720p,True,00032.jpg,26.91104011679147,0.9359471797943115,0.07753102481365204
sts,OPENCV,OPENCV,A,5,720p,True,00040.jpg,28.068859336184243,0.8999999165534973,0.03250269591808319
sts,OPENCV,OPENCV,A,5,720p,True,00048.jpg,28.982854192971654,0.8619658946990967,0.0382213369011879
sts,OPENCV,OPENCV,A,5,720p,True,00056.jpg,28.476812546480268,0.9139293432235718,0.08250803500413895
sts,OPENCV,OPENCV,A,5,720p,True,00064.jpg,30.26025203893905,0.8974013924598694,0.1518130898475647
sts,OPENCV,OPENCV,A,5,720p,True,00072.jpg,30.5647793527677,0.8731001019477844,0.1543123722076416
sts,OPENCV,OPENCV,A,5,720p,True,00080.jpg,23.7302775617692,0.7397233843803406,0.07356179505586624
sts,OPENCV,OPENCV,A,5,720p,True,00088.jpg,31.778793271034328,0.9030945301055908,0.12878943979740143
sts,OPENCV,OPENCV,A,5,720p,True,00096.jpg,32.10183688969033,0.9319589138031006,0.035791315138339996
sts,OPENCV,OPENCV,A,5,720p,True,00104.jpg,32.623435302693004,0.9203765988349915,0.035763636231422424
sts,OPENCV,OPENCV,A,5,720p,True,00112.jpg,30.493891763937793,0.9303456544876099,0.10005991160869598
sts,OPENCV,OPENCV,A,5,720p,True,00120.jpg,32.02347190986428,0.913887083530426,0.18065649271011353
sts,OPENCV,OPENCV,A,5,720p,True,00128.jpg,31.362324353937872,0.9054747223854065,0.176936537027359
sts,OPENCV,OPENCV,A,5,720p,True,00136.jpg,27.095511995197405,0.8927839994430542,0.19293874502182007
sts,OPENCV,OPENCV,A,5,720p,True,00144.jpg,30.412897521982046,0.9221159219741821,0.15636184811592102
sts,OPENCV,OPENCV,A,5,720p,True,00152.jpg,30.82579378850908,0.9018163084983826,0.09810143709182739
sts,OPENCV,OPENCV,A,5,720p,True,00160.jpg,27.318165857072447,0.9239699244499207,0.07459035515785217
sts,OPENCV,OPENCV,A,5,720p,True,00168.jpg,29.024884433882633,0.923637330532074,0.05572759360074997
sts,OPENCV,OPENCV,A,5,720p,True,00176.jpg,33.127033271647974,0.9312873482704163,0.06697358191013336
sts,OPENCV,OPENCV,A,5,720p,True,00184.jpg,31.183199138036017,0.9253048896789551,0.06747139990329742
sts,OPENCV,OPENCV,A,5,720p,True,00192.jpg,30.56600166231115,0.9051392674446106,0.11982576549053192
sts,OPENCV,OPENCV,A,5,720p,True,00200.jpg,29.72939424005809,0.8986353874206543,0.06172964721918106
sts,OPENCV,OPENCV,A,5,720p,True,00208.jpg,33.12550428781579,0.9210005402565002,0.16477686166763306
sts,OPENCV,OPENCV,A,5,720p,True,00216.jpg,26.065768894342305,0.8810968995094299,0.1957148015499115
sts,OPENCV,OPENCV,A,5,720p,True,00224.jpg,32.27733618976843,0.9008262753486633,0.19672676920890808
sts,OPENCV,OPENCV,A,5,720p,True,00232.jpg,27.93695965673002,0.8594668507575989,0.21772834658622742
sts,OPENCV,OPENCV,A,5,qhd,True,00000.jpg,22.001522349290596,0.7896893620491028,0.22780665755271912
sts,OPENCV,OPENCV,A,5,qhd,True,00008.jpg,25.760801159053184,0.8853831887245178,0.16622719168663025
sts,OPENCV,OPENCV,A,5,qhd,True,00016.jpg,25.202609067799536,0.8788113594055176,0.15698084235191345
sts,OPENCV,OPENCV,A,5,qhd,True,00024.jpg,25.538937546901387,0.8777980804443359,0.18690626323223114
sts,OPENCV,OPENCV,A,5,qhd,True,00032.jpg,26.36061961378804,0.931455671787262,0.08157488703727722
sts,OPENCV,OPENCV,A,5,qhd,True,00040.jpg,27.3033191069486,0.9042410850524902,0.03419012203812599
sts,OPENCV,OPENCV,A,5,qhd,True,00048.jpg,28.00613168663017,0.8727322816848755,0.03952821344137192
sts,OPENCV,OPENCV,A,5,qhd,True,00056.jpg,28.782599505181903,0.9178560972213745,0.113075852394104
sts,OPENCV,OPENCV,A,5,qhd,True,00064.jpg,30.924829140779245,0.9112768769264221,0.11190322786569595
sts,OPENCV,OPENCV,A,5,qhd,True,00072.jpg,30.96618999156553,0.9162184000015259,0.1027376651763916
sts,OPENCV,OPENCV,A,5,qhd,True,00080.jpg,25.181800286626927,0.7438150644302368,0.06399665772914886
sts,OPENCV,OPENCV,A,5,qhd,True,00088.jpg,32.52101460307912,0.9105781316757202,0.11751480400562286
sts,OPENCV,OPENCV,A,5,qhd,True,00096.jpg,31.566649860606812,0.9402337074279785,0.03203191980719566
sts,OPENCV,OPENCV,A,5,qhd,True,00104.jpg,30.126964527296405,0.9090260863304138,0.04355721175670624
sts,OPENCV,OPENCV,A,5,qhd,True,00112.jpg,29.835451620102454,0.9205732345581055,0.12207996100187302
sts,OPENCV,OPENCV,A,5,qhd,True,00120.jpg,31.08594121344909,0.9185210466384888,0.17550519108772278
sts,OPENCV,OPENCV,A,5,qhd,True,00128.jpg,29.96549954334906,0.9080686569213867,0.17279356718063354
sts,OPENCV,OPENCV,A,5,qhd,True,00136.jpg,24.34145439763482,0.8467684388160706,0.2305883914232254
sts,OPENCV,OPENCV,A,5,qhd,True,00144.jpg,13.332015331448936,0.3004615902900696,0.31040990352630615
sts,OPENCV,OPENCV,A,5,qhd,True,00154.jpg,19.847061239045843,0.7742745876312256,0.05607173219323158
sts,OPENCV,OPENCV,A,5,qhd,True,00162.jpg,23.25291851100109,0.8572238683700562,0.08783254772424698
sts,OPENCV,OPENCV,A,5,qhd,True,00170.jpg,26.614513839235407,0.9008373618125916,0.0927165150642395
sts,OPENCV,OPENCV,A,5,qhd,True,00178.jpg,31.479243382308372,0.9414307475090027,0.06827613711357117
sts,OPENCV,OPENCV,A,5,qhd,True,00186.jpg,32.19513526554282,0.9414141774177551,0.08888023346662521
sts,OPENCV,OPENCV,A,5,qhd,True,00194.jpg,27.03024483390857,0.8523229956626892,0.18799689412117004
sts,OPENCV,OPENCV,A,5,qhd,True,00202.jpg,29.40356717409947,0.8862165808677673,0.08891206979751587
sts,OPENCV,OPENCV,A,5,qhd,True,00210.jpg,35.13717131357632,0.9365689754486084,0.14671504497528076
sts,OPENCV,OPENCV,A,5,qhd,True,00218.jpg,28.544737541798455,0.8886703848838806,0.12176968157291412
sts,OPENCV,OPENCV,A,5,qhd,True,00226.jpg,31.754643103559857,0.8870497345924377,0.19555562734603882
sts,OPENCV,OPENCV,A,5,qhd,True,00234.jpg,24.948845718226607,0.8208697438240051,0.22128143906593323
sts,OPENCV,OPENCV,A,5,low,True,00000.jpg,27.418695556054967,0.9313594102859497,0.11032862961292267
sts,OPENCV,OPENCV,A,5,low,True,00008.jpg,28.275120527832375,0.9517332315444946,0.11896231025457382
sts,OPENCV,OPENCV,A,5,low,True,00016.jpg,27.922811518763176,0.9494404196739197,0.10530470311641693
sts,OPENCV,OPENCV,A,5,low,True,00024.jpg,26.56964616829624,0.9433879256248474,0.12529747188091278
sts,OPENCV,OPENCV,A,5,low,True,00032.jpg,26.493102139472256,0.960935652256012,0.05946339666843414
sts,OPENCV,OPENCV,A,5,low,True,00040.jpg,26.51731688911353,0.9297730326652527,0.027190543711185455
sts,OPENCV,OPENCV,A,5,low,True,00048.jpg,30.15774381252685,0.9361984729766846,0.029005713760852814
sts,OPENCV,OPENCV,A,5,low,True,00056.jpg,28.79533046258392,0.9421297311782837,0.07257112860679626
sts,OPENCV,OPENCV,A,5,low,True,00064.jpg,30.79012817279315,0.9375823140144348,0.09758350253105164
sts,OPENCV,OPENCV,A,5,low,True,00072.jpg,31.694629174326213,0.9442079663276672,0.08502212166786194
sts,OPENCV,OPENCV,A,5,low,True,00080.jpg,26.314635613092896,0.7609356641769409,0.047555163502693176
sts,OPENCV,OPENCV,A,5,low,True,00088.jpg,33.25658898522082,0.929654598236084,0.09169647097587585
sts,OPENCV,OPENCV,A,5,low,True,00096.jpg,32.41620351275856,0.9479861855506897,0.02239551953971386
